Desc,Image,Price,Rating,Store
,,,0.0,
,,,0.0,
,"https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/16/3d22f26b-1abd-4262-9dc6-c93f25c4a91f.png.webp?ect=4g",Rp3.850.000,4.9,SUPER_GADGET
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
"Ready Stock *24 November 2021

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.53 inches, 104.7 cm2 (~83.4% screen-to-body ratio)
PLATFORM OS Android 10, MIUI 12
Chipset Qualcomm SM6115 Snapdragon 662 (11 nm)
CPU Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)
GPU Adreno 610
Internal 128GB 6GB RAM
MAIN CAMERA Triple 48 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 6000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/22/c6eeabf7-420f-424d-a326-ce19fb18d1eb.jpg.webp?ect=4g",Rp2.260.000,5,Gudang-HP
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
"Samsung Galaxy A52 4G
Varian 8/128Gb dan 8/256Gb
Imei Terdaftar
Garansi resmi Samsung 1thn
Ready Awesome Black, White, Violet
Pilih sesuai varian dan warna

NETWORKTechnologyGSM / HSPA / LTE / 2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)3G bandsHSDPA 850 / 900 / 1900 / 21004G bandsLTE (unspecified) bandsSA/NSASpeedHSPA 42.2/5.76 Mbps, LTE-A, LAUNCHAnnounced2021, March 17StatusComing soon. Exp. release 2021, March 26BODYDimensions159.9 x 75.1 x 8.4 mm (6.30 x 2.96 x 0.33 in)Weight189 g (6.67 oz)SIMSingle SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by) IP67 dust/water resistant (up to 1m for 30 mins)DISPLAYTypeSuper AMOLED, 120Hz, 800 nits (peak)Size6.5 inches, 102.0 cm2 (~84.9% screen-to-body ratio)Resolution1080 x 2400 pixels, 20:9 ratio (~405 ppi density)ProtectionCorning Gorilla Glass 5PLATFORMOSAndroid 11, One UI 3.1ChipsetQualcomm SM7225 Snapdragon 720G (8 nm)CPUOcta-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570)GPUAdreno 619MEMORYCard slotmicroSDXC (uses shared SIM slot)Internal128GB 8GB RAM, 256GB 8GB RAMMAIN CAMERAQuad64 MP, f/1.8, 26mm (wide), 1/1.7X"", 0.8µm, PDAF, OIS
12 MP, f/2.2, 123˚ (ultrawide), 1.12µm
5 MP, f/2.4, (macro)
5 MP, f/2.4, (depth)FeaturesLED flash, panorama, HDRVideo4K@30fps, 1080p@30/120fps; gyro-EISSELFIE CAMERASingle32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µmFeaturesHDRVideo4K@30fps, 1080p@30fpsSOUNDLoudspeakerYes, with stereo speakers3.5mm jackYesCOMMSWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth5.0, A2DP, LEGPSYes, with A-GPS, GLONASS, GALILEO, BDSNFCYes (market/region dependent)RadioUnspecifiedUSBUSB Type-C 2.0, USB On-The-GoFEATURESSensorsFingerprint (under display, optical), accelerometer, gyro, proximity, compassMessagingSMS(threaded view), MMS, Email, Push Email, IMBrowserHTML5 ANT+BATTERYTypeLi-Po 4500 mAh, non-removableChargingFast charging 25W, 50% in 30 min (advertised)","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/18/f9043f8a-f810-41cb-8a09-7d59da748e17.jpg.webp?ect=4g",Rp4.799.000,5,"Pluto sellular"
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
"SAMSUNG GALAXY M62 8/256GB

GARANSI RESMI SEIN SAMSUNG INDONESIA
IMEI TERDAFTAR DI WEBSITE KEMENPERIN

WARNA TERSEDIA SESUAI VARIAN
- Laser Black
- Laser Blue
- Laser Green

Spesifikasi :

NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, February 24
Status Available. Released 2021, March 03
BODY Dimensions 163.9 x 76.3 x 9.5 mm (6.45 x 3.00 x 0.37 in)
Weight 218 g (7.69 oz)
Build Glass front, plastic back, plastic frame
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type Super AMOLED Plus, 420 nits (peak)
Size 6.7 inches, 108.4 cm2 (~86.7% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~393 ppi density)
PLATFORM OS Android 11, One UI 3.1
Chipset Exynos 9825 (7 nm)
CPU Octa-core (2x2.73 GHz Exynos M4 & 2x2.40 GHz Cortex-A75 & 4x1.95 GHz Cortex-A55)
GPU Mali-G76 MP12
MEMORY Card slot microSDXC (dedicated slot)
Internal 128GB 8GB RAM, 256GB 8GB RAM
MAIN CAMERA Quad 64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF
12 MP, f/2.2, 123˚ (ultrawide)
5 MP, f/2.4, (macro)
5 MP, f/2.4, (depth)
Features LED flash, panorama, HDR
Video 4K@30fps, 1080p@30fps
SELFIE CAMERA Single 32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm
Features HDR
Video 4K@30fps, 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC Yes
Radio FM radio, recording
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
BATTERY Type Li-Po 7000 mAh, non-removable
Charging Fast charging 25W
Reverse charging
MISC Colors Laser Black, Laser Blue, Laser Green","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/7/627ae2f0-2b3f-4cee-b65a-714e6014b0be.png.webp?ect=4g",Rp4.799.900,5,"Shopyz ID"
,,,0.0,
,,,0.0,
"READY STOK XIAOMI REDMI 9A RAM 2GB 32 GB - 3GB 32 GB Garansi Resmi Xiaomi Indonesia
IMEI terdaftar

2GB 32GB ~ Ram 2 GB Internal 32 GB
3GB 32 GB ~ Ram 3 GB Internal 32 GB

NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2020, June 30
Status Available. Released 2020, July 07
BODY Dimensions 164.9 x 77 x 9 mm (6.49 x 3.03 x 0.35 in)
Weight 196 g (6.91 oz)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD capacitive touchscreen, 16M colors
Size 6.53 inches, 102.9 cm2 (~81.1% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~269 ppi density)
400 nits typ. brightness (advertised)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G25 (12 nm)
CPU Octa-core 2.0 GHz Cortex-A53
GPU PowerVR GE8320
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 2GB RAM
eMMC 5.1
MAIN CAMERA Single 13 MP, f/2.2, 28mm (wide), PDAF
Features LED flash, HDR
Video 1080p@30/60fps
SELFIE CAMERA Single 5 MP, f/2.2, (wide), 1.12µm
Features HDR
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, BDS
Radio FM radio
USB microUSB 2.0, USB On-The-Go
FEATURES Sensors Accelerometer, proximity
BATTERY Li-Po 5000 mAh, non-removable
Charging Charging 10W","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/23/235359ff-3ad3-4c18-9571-be29ae1752f9.png.webp?ect=4g",Rp1.325.000,5,STR-STORE
,,,0.0,
,,,0.0,
"GARANSI RESMI XIAOMI INDONESIA,IMEI TERDAFTAR

MOHON CHAT DULU SEBELUM PEMBAYARAN

UNTUK BONUS ACCESORIES,BISA PILIH DI VARIAN GIFT(UTK NON GIFT=TANPA BONUS ACCESORIES/STANDARD DLM BOXNYA)

PERMINTAAN WARNA DAN VARIAN GIFT HARAP DITULIS DI CATATAN

KIRIM SETIAP HARI ( SENIN - MINGGU )LANGSUNG PROSES!!!

READY GOJEK/GRAB!!!
SAMEDAY sebelum - jam 3 SORE (Gosend) jam 4 SORE (Grab) mohon jangan mepet2😊
INSTAN sebelum - jam 5 SORE (Gosend) Jam 6 SORE (Grab) mohon jangan mepet2😊

READY ANTER AJA SAMEDAY-sebelum jam 3 SORE!!

NOTE:PENTING!!!
ORDER MAKSIMAL 1JAM SBLMNYA!!!

JNE/J&T DIKIRIM HARI YANG SAMA UNTUK PESANAN SEBELUM JAM 5 SORE(SENIN-MINGGU)","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/9/16ddf70c-c29a-49ab-a659-3c92d809a3e1.jpg.webp?ect=4g",Rp1.705.000,4.9,"Bintang Terang Cell"
,,,0.0,
,,,0.0,
"Garansi Resmi Vivo Indonesia,
IMEI Terdaftar, Service di Gerai Resmi
Tentang Garansi
- Garansi akan otomatis aktif saat smartphone vivo dinyalakan dan terkoneksi internet.


NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, April 27
Status Available. Released 2021, May 05
BODY Dimensions 161.2 x 74.4 x 7.4 mm (6.35 x 2.93 x 0.29 in)
Weight 171 g (6.03 oz)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type AMOLED, HDR10, 430 nits (typ)
Size 6.44 inches, 100.1 cm2 (~83.5% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~409 ppi density)
PLATFORM OS Android 11, Funtouch 11.1
Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU Adreno 618
MEMORY Card slot microSDXC (dedicated slot)
Internal 128GB 8GB RAM
MAIN CAMERA Triple 64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF
8 MP, f/2.2, 120˚, 16mm (ultrawide), 1/4.0"", 1.12µm, AF
2 MP, f/2.4, (macro)
Features LED flash, HDR, panorama
Video 4K@30fps, 1080p@30/60fps, gyro-EIS
SELFIE CAMERA Single 44 MP, f/2.0, (wide), AF
Features HDR
Video 4K@30fps, 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
24-bit/192kHz audio
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.1, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS
NFC Yes
Radio FM radio
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (under display, optical), accelerometer, proximity, compass
BATTERY Type Li-Po 4000 mAh, non-removable
Charging Fast charging 33W, 66% in 30 min (advertised)","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/26/a54bfe9e-4e57-45a1-8019-f26cf5c1c4bd.jpg.webp?ect=4g",Rp3.565.000,5,duniagadgetku
,,,0.0,
,"https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/3/adb1b59d-0499-4c32-8e56-68b2c3aa4cb3.png.webp?ect=4g",Rp3.899.000,4.9,"Xiaomi Official Store"
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,"https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/4/a2ea193c-a973-4fa0-8edd-a5bfd99fc528.jpg.webp?ect=4g",Rp1.749.000,5,36shop
,,,0.0,
"Baru dan Bersegel~
Garansi Resmi, IMEI Terdaftar

NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, April 21
Status Coming soon. Exp. release 2021, May 12
BODY Dimensions 171.5 x 77.5 x 9.2 mm (6.75 x 3.05 x 0.36 in)
Weight -
Build Glass front, plastic back, plastic frame
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD, 90Hz
Size 6.82 inches, 110.5 cm2 (~83.1% screen-to-body ratio)
Resolution 720 x 1640 pixels (~263 ppi density)
PLATFORM OS Android 11, XOS 7.6
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
MEMORY Card slot microSDXC (dedicated slot)
Internal 64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM
eMMC 5.1
MAIN CAMERA Triple 48 MP, f/1.8, (wide), 1/2.0, 0.8µm, PDAF
2 MP, f/2.4, (depth)
Third, unknown camera
Features Quad-LED flash, HDR, panorama
Video 1080p@30fps
SELFIE CAMERA Single 8 MP, (wide)
Features Dual-LED flash
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS
NFC No
Radio FM radio
USB microUSB 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (rear-mounted), accelerometer, proximity
BATTERY Type Li-Po 6000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/11/5f9e0ceb-bde9-4d75-a23c-ab1b449b4713.jpg.webp?ect=4g",Rp1.999.000,5,duniagadgetku
,,,0.0,
"GARANSI RESMI INFINIX INDONESIA,IMEI TERDAFTAR

MOHON CHAT DULU SEBELUM PEMBAYARAN

UNTUK BONUS ACCESORIES,BISA PILIH DI VARIAN GIFT(UTK NON GIFT=TANPA BONUS ACCESORIES/STANDARD DLM BOXNYA)

PERMINTAAN WARNA DAN VARIAN GIFT HARAP DITULIS DI CATATAN

KIRIM SETIAP HARI ( SENIN - MINGGU )LANGSUNG PROSES!!!

READY GOJEK/GRAB!!!
SAMEDAY sebelum - jam 3 SORE (Gosend) jam 4 SORE (Grab) mohon jangan mepet2😊
INSTAN sebelum - jam 5 SORE (Gosend) Jam 6 SORE (Grab) mohon jangan mepet2😊

READY ANTER AJA SAMEDAY-sebelum jam 3 SORE!!

NOTE:PENTING!!!
ORDER MAKSIMAL 1JAM SBLMNYA!!!

JNE/J&T DIKIRIM HARI YANG SAMA UNTUK PESANAN SEBELUM JAM 5 SORE(SENIN-MINGGU)","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/15/25eae716-c7b4-41b0-8d8e-8b13691b3bb7.jpg.webp?ect=4g",Rp1.235.000,5,"Bintang Terang Cell"
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
"Versi Terbaru

Prosesor Snapdragon 865
CPU Speed
2.73GHz, 2.5GHz, 2GHz
CPU Type
Octa-Core

Dimensions 159.8 x 74.5 x 8.4 mm (6.29 x 2.93 x 0.33 in)
Weight 190 g (6.70 oz)
Build Glass front, plastic back, aluminum frame
SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)
Samsung Pay (Visa, MasterCard certified)
IP68 dust/water resistant (up to 1.5m for 30 mins)
DISPLAY Type Super AMOLED, 120Hz, HDR10+
Size 6.5 inches, 101.0 cm2 (~84.8% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~407 ppi density)
Always-on display
PLATFORM OS Android 10, One UI 2.5
Chipset : Snapdragon 865
MEMORY Card slot microSDXC (uses shared SIM slot)
Internal 128GB 8GB RAM
UFS 3.1
MAIN CAMERA Triple 12 MP, f/1.8, 26mm (wide), 1/1.76"", 1.8µm, Dual Pixel PDAF, OIS
8 MP, f/2.4, 76mm (telephoto), 1/4.5"", 1.0µm, PDAF, OIS, 3x optical zoom
12 MP, f/2.2, 123˚, 13mm (ultrawide), 1/3.0"", 1.12µm
Features LED flash, auto-HDR, panorama
Video 4K@30/60fps, 1080p@30/60fps, gyro-EIS
SELFIE CAMERA Single 32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm
Features HDR
Video 4K@30/60fps, 1080p@30/60fps (gyro-EIS)
SOUND Loudspeaker Yes, with stereo speakers
3.5mm jack No
32-bit/384kHz audio
Tuned by AKG
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, BDS, GALILEO
NFC Yes
Radio Unspecified
USB USB Type-C 3.2, USB On-The-Go","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/14/c42a2047-1837-4c5f-a8cf-07087a2767c3.jpg.webp?ect=4g",Rp6.799.000,5,"Rajaponsel Official"
,,,0.0,
,,,0.0,
"Promo Price sesuai stok yang tersedia
Unit baru dan terbatas
Silahkan cekout jika stok masih ada


Iphone XR - Garansi Resmi Apple
Green Peel
New Product
Garansi Resmi Apple indonesia

Kode BARANG 64,128 Hitam ID/A

Product Air Pods pro Garansi Resmi
mungkin anda menyukainya


- Prodak Garansi 364 Hari
( Tidak Sampai Setahun )
Pada saat Aktifasi Connect Wifi

yang dipake dan diliat saat Claimb Garansi Adalah
Tgl Estimasi Expired Atau Nota Pembelian

Mohon Melalukan Pengecekan pada saat pembelian - sebelum Aktifasi

Untuk Pengecekan Bisa untuk Link
https://checkcoverage.apple.com

Perhatian !!
Mohon teliti pada saat menerima produk ,
Silahkan lalukan pengecekan status aktivasi terlebih dahulu , melalui link di bawah ini :
https://checkcoverage.apple.com/

Garansi Resmi
Tidak ada Garansi Toko
Dengan Mengaktifkan Prodak , Pembeli Wajib Mengikuti Kebijakan
Dan Garansi yg tertera

jam Operasional kami setiap harinya jam 11:30 - 18:30 Wib .
untuk pengiriman Gosend/ Grab maksimal setiap harinya terakhir jam 15:45Wib

prodak harus di asuransikan dari pihak penjual dan penbeli.
imei terdaftar di menki info.


ulasan Toko:


Prodak Prodak Lainnya:
PowerBank Original


Tambahkan Apple Adapter:


Tambahkan Apple Earpods:


Tambahkan Silikon:


Tambahkan Tempered Glass:


Tambahkan Lamina Tempered Glass:


Tambahkan Anti Gores Hydrogel:","https://images.tokopedia.net/img/cache/500-square/attachment/2021/3/24/65580410/65580410_85c2e463-77ee-4b49-9961-b1ab60aa6fef.jpg.webp?ect=4g",Rp8.249.000,5,"PT Pratama Sntra Semesta"
,,,0.0,
,"https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/30/d63e6a87-b8c1-4a78-aae0-694780ef5659.jpg.webp?ect=4g",Rp3.900.000,4.9,Gudang-HP
"Samsung Galaxy M12 3GB/32GB

Tersedia dalam 3 varian warna:
- Black
- Blue
- Green

Spesifikasi:
- CPU Type : Exynos 850
- Size : 6.5""
- Technology : PLS LCD
- Resolution : HD+
- Rear Camera Resolution : 48.0 MP + 5.0 MP + 2.0 MP + 2.0 MP
- Main Camera Auto Focus : Yes
- Rear Camera - OIS : No
- Rear Camera - Zoom : Digital Zoom up to 10x
- Front Camera Resolution : 8.0 MP
- Front Camera Auto Focus : No
- Video Resolution : FHD (1920 x 1080) @30fps
- RAM : 3GB
- ROM : 32GB
- SIM Tray : Dual-SIM
- Network Type : 4G
- USB Interface : USB Type-C
- USB Version : USB 2.0
- Earjack : 3.5mm Stereo
- Bluetooth Version : Bluetooth v5.0
- NFC : No
- Battery Capacity : 5000mAh
- SamsungDex Support : No","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/18/c1900204-a865-4c30-84b3-82d711407461.jpg.webp?ect=4g",Rp1.699.000,4.9,"Samsung Official Store"
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
,"https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/04fb9882-da03-4c76-b5a8-95f38c103caa.jpg.webp?ect=4g",Rp1.872.000,4.9,Gudang-HP
"Ready Stok *23 November 2021

SIM Dual SIM (Nano-SIM, dual stand-by)
Type PLS LCD
Size 6.5 inches
PLATFORM OS Android 11, One UI 3.1 Core
Chipset MediaTek MT6765 Helio P35 (12nm)
CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
MEMORY Internal 64GB 4GB RAM
MAIN CAMERA Triple 13 MP,2 MP,2 MP
SELFIE CAMERA Single 5 MP
BATTERY Type Li-Po 5000 mAh, non-removable
Charging Fast charging 15W","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/9/f5a879d4-149d-4a45-a09d-78551a2e430b.jpg.webp?ect=4g",Rp1.746.000,4.9,Gudang-HP
"Ready Stock *24 November 2021

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.53 inches, 104.7 cm2 (~83.4% screen-to-body ratio)
PLATFORM OS Android 10, MIUI 12
Chipset Qualcomm SM6115 Snapdragon 662 (11 nm)
CPU Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)
GPU Adreno 610
Internal 128GB 6GB RAM
MAIN CAMERA Triple 48 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 6000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/22/c6eeabf7-420f-424d-a326-ce19fb18d1eb.jpg.webp?ect=4g",Rp2.260.000,5,Gudang-HP
,,,0.0,
"Ready Stok *24 November 2021

Tambahan extra bubble dan kardus
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.53 inches, 104.7 cm2 (~83.5% screen-to-body ratio)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 6GB RAM
MAIN CAMERA Quad 48 MP,
8 MP,
2 MP,
2 MP,
SELFIE CAMERA Single 13 MP,
BATTERY Non-removable Li-Po 5020 mAh battery
Charging Fast charging 18W","https://images.tokopedia.net/img/cache/500-square/product-1/2020/6/18/2608727/2608727_a9cc5f8e-5233-4835-81ec-9221fd0c56a6_800_800.webp?ect=4g",Rp2.443.000,4.9,Gudang-HP
,,,0.0,
,,,0.0,
,,,0.0,
,,,0.0,
